cycle,state,district,margin,winner_party
2024,MN,02,-13.45,D
2024,MN,03,-16.97,D
2024,MN,04,-34.67,D
2024,MN,05,-49.81,D
2024,MN,06,25.03,R
2024,MN,07,41.0,R
2024,MN,08,16.08,R
2024,MO,01,-57.56,D
2024,MO,02,12.0,R
2024,MO,03,26.01,R
2024,MO,04,44.66,R
2024,MO,05,-23.78,D
2024,MO,06,43.77,R
2024,MO,07,45.28,R
2024,MO,08,54.37,R
2024,MS,01,39.62,R
2024,MS,02,-24.03,D
2024,MS,03,100.0,R
2024,MS,04,47.9,R
2024,MT,01,7.68,R
2024,MT,02,31.98,R
2024,NC,01,-1.68,D
2024,NC,02,-34.65,D
2024,NC,03,77.38,R
2024,NC,04,-45.71,D
2024,NC,05,18.95,R
2024,NC,06,69.16,R
2024,NC,07,17.19,R
2024,NC,08,19.22,R
2024,NC,09,18.55,R
2024,NC,10,19.28,R
2024,NC,11,13.54,R
2024,NC,12,-48.04,D
2024,NC,13,17.29,R
2024,NC,14,16.13,R
2024,ND,01,38.88,R
2024,NE,01,20.21,R
2024,NE,02,1.85,R
2024,NE,03,60.84,R
2024,NH,01,-7.84,D
2024,NH,02,-5.75,D
2024,NJ,01,-17.84,D
2024,NJ,02,16.91,R
2024,NJ,03,-8.59,D
2024,NJ,04,35.73,R
2024,NJ,05,-11.28,D
2024,NJ,06,-15.73,D
2024,NJ,07,5.4,R
2024,NJ,08,-24.54,D
2024,NJ,09,-4.89,D
2024,NJ,10,-52.18,D
2024,NJ,11,-14.74,D
2024,NJ,12,-24.76,D
2024,NM,01,-12.74,D
2024,NM,02,-4.16,D
2024,NM,03,-12.57,D
2024,NV,01,-7.51,D
2024,NV,02,55.04,R
2024,NV,03,-2.74,D
2024,NV,04,-8.09,D
2024,NY,01,4.45,R
2024,NY,02,13.89,R
2024,NY,03,-6.36,D
2024,NY,04,-5.33,D
2024,NY,05,-45.83,D
2024,NY,06,-23.94,D
2024,NY,07,-29.13,D
2024,NY,08,-49.62,D
2024,NY,09,-48.06,D
2024,NY,10,-60.39,D
2024,NY,11,21.68,R
2024,NY,12,-52.67,D
2024,NY,13,-61.9,D
2024,NY,14,-31.39,D
2024,NY,15,-51.92,D
2024,NY,16,-39.65,D
2024,NY,17,1.78,R
2024,NY,18,-13.54,D
2024,NY,19,-1.55,D
2024,NY,20,-20.37,D
2024,NY,21,20.58,R
2024,NY,22,-9.89,D
2024,NY,23,21.51,R
2024,NY,24,22.11,R
2024,NY,25,-15.62,D
2024,NY,26,-27.93,D
2024,OH,01,-9.17,D
2024,OH,02,47.12,R
2024,OH,03,-41.48,D
2024,OH,04,36.92,R
2024,OH,05,35.02,R
2024,OH,06,33.48,R
2024,OH,07,14.96,R
2024,OH,08,25.62,R
2024,OH,09,-0.63,D
2024,OH,10,18.42,R
2024,OH,11,-58.69,D
2024,OH,12,37.01,R
2024,OH,13,-2.21,D
2024,OH,14,26.83,R
2024,OH,15,12.92,R
2024,OK,01,25.9,R
2024,OK,02,52.73,R
2024,OK,04,36.98,R
2024,OK,05,21.39,R
2024,OR,01,-40.53,D
2024,OR,02,31.09,R
2024,OR,03,-42.49,D
2024,OR,04,-7.77,D
2024,OR,05,-2.73,D
2024,OR,06,-6.85,D
2024,PA,01,12.81,R
2024,PA,02,-42.92,D
2024,PA,03,-100.0,D
2024,PA,04,-18.13,D
2024,PA,05,-30.58,D
2024,PA,06,-12.4,D
2024,PA,07,1.01,R
2024,PA,08,1.62,R
2024,PA,09,41.02,R
2024,PA,10,1.26,R
2024,PA,11,25.79,R
2024,PA,12,-12.82,D
2024,PA,13,48.4,R
2024,PA,14,33.15,R
2024,PA,15,42.93,R
2024,PA,16,27.31,R
2024,PA,17,-7.75,D
2024,PR,01,0.0,O
2024,RI,01,-31.03,D
2024,RI,02,-16.72,D
2024,SC,01,16.61,R
2024,SC,02,19.29,R
2024,SC,03,46.35,R
2024,SC,04,22.5,R
2024,SC,05,27.17,R
2024,SC,06,-22.78,D
2024,SC,07,29.92,R
2024,SD,01,44.09,R
2024,TN,01,58.69,R
2024,TN,02,38.52,R
2024,TN,03,38.16,R
2024,TN,04,43.19,R
2024,TN,05,17.38,R
2024,TN,06,36.0,R
2024,TN,07,21.46,R
2024,TN,08,46.75,R
2024,TN,09,-45.65,D
2024,TX,01,100.0,R
2024,TX,02,31.32,R
2024,TX,03,24.91,R
2024,TX,04,36.77,R
2024,TX,05,28.17,R
2024,TX,06,31.35,R
2024,TX,07,-22.57,D
2024,TX,08,36.43,R
2024,TX,09,-100.0,D
2024,TX,10,29.6,R
2024,TX,11,100.0,R
2024,TX,12,26.91,R
2024,TX,13,100.0,R
2024,TX,14,37.38,R
2024,TX,15,14.23,R
2024,TX,16,-19.07,D
2024,TX,17,32.7,R
2024,TX,18,-38.87,D
2024,TX,19,80.69,R
2024,TX,20,-100.0,D
2024,TX,21,25.79,R
2024,TX,22,24.25,R
2024,TX,23,24.59,R
2024,TX,24,20.6,R
2024,TX,25,99.37,R
2024,TX,26,26.4,R
2024,TX,27,32.09,R
2024,TX,28,-5.63,D
2024,TX,29,-30.58,D
2024,TX,30,-84.89,D
2024,TX,31,28.86,R
2024,TX,32,-23.49,D
2024,TX,33,-37.57,D
2024,TX,34,-2.58,D
2024,TX,35,-34.73,D
2024,TX,36,38.72,R
2024,TX,37,-50.64,D
2024,TX,38,25.5,R
2024,UT,01,31.06,R
2024,UT,02,23.77,R
2024,UT,03,32.77,R
2024,UT,04,33.21,R
2024,VA,01,12.78,R
2024,VA,02,3.84,R
2024,VA,03,-40.12,D
2024,VA,04,-34.9,D
2024,VA,05,14.99,R
2024,VA,06,28.62,R
2024,VA,07,-2.64,D
2024,VA,08,-46.86,D
2024,VA,09,45.16,R
2024,VA,10,-4.55,D
2024,VA,11,-33.82,D
2024,VI,01,-63.87,D
2024,VT,01,-30.56,D
2024,WA,01,-26.25,D
2024,WA,02,-27.97,D
2024,WA,03,-3.88,D
2024,WA,04,98.17,R
2024,WA,05,21.28,R
2024,WA,06,-13.61,D
2024,WA,07,-68.14,D
2024,WA,08,-8.15,D
2024,WA,09,-33.0,D
2024,WA,10,-17.31,D
2024,WI,01,10.19,R
2024,WI,02,-40.23,D
2024,WI,03,2.72,R
2024,WI,04,-52.36,D
2024,WI,05,28.9,R
2024,WI,06,22.57,R
2024,WI,07,27.19,R
2024,WI,08,14.65,R
2024,WV,01,40.21,R
2024,WV,02,41.54,R
2024,WY,01,45.7,R
