cycle,state,district,margin,winner_party
2016,MO,03,39.9,R
2016,MO,04,39.98,R
2016,MO,05,-20.66,D
2016,MO,06,39.58,R
2016,MO,07,40.15,R
2016,MO,08,51.73,R
2016,MS,01,40.78,R
2016,MS,02,-37.96,D
2016,MS,03,35.83,R
2016,MS,04,37.24,R
2016,MT,01,15.64,R
2016,NC,01,-39.66,D
2016,NC,02,13.42,R
2016,NC,03,34.4,R
2016,NC,04,-36.44,D
2016,NC,05,16.8,R
2016,NC,06,18.46,R
2016,NC,07,21.83,R
2016,NC,08,17.55,R
2016,NC,09,16.36,R
2016,NC,10,26.28,R
2016,NC,11,28.18,R
2016,NC,12,-34.05,D
2016,NC,13,12.21,R
2016,ND,01,45.38,R
2016,NE,01,38.91,R
2016,NE,02,1.2,R
2016,NE,03,100.0,R
2016,NH,01,-1.34,D
2016,NH,02,-4.44,D
2016,NJ,01,-23.19,D
2016,NJ,02,21.99,R
2016,NJ,03,20.44,R
2016,NJ,04,30.2,R
2016,NJ,05,-4.41,D
2016,NJ,06,-28.84,D
2016,NJ,07,10.96,R
2016,NJ,08,-58.55,D
2016,NJ,09,-41.7,D
2016,NJ,10,-73.8,D
2016,NJ,11,19.15,R
2016,NJ,12,-30.84,D
2016,NM,01,-30.29,D
2016,NM,02,25.47,R
2016,NM,03,-24.83,D
2016,NV,01,-33.11,D
2016,NV,02,21.37,R
2016,NV,03,-1.27,D
2016,NV,04,-4.01,D
2016,NY,01,9.3,R
2016,NY,02,17.41,R
2016,NY,03,-10.78,D
2016,NY,04,-20.58,D
2016,NY,05,-68.63,D
2016,NY,06,-41.68,D
2016,NY,07,-72.89,D
2016,NY,08,-78.89,D
2016,NY,09,-77.43,D
2016,NY,10,-50.22,D
2016,NY,11,14.84,R
2016,NY,12,-57.88,D
2016,NY,13,-76.03,D
2016,NY,14,-56.5,D
2016,NY,15,-82.37,D
2016,NY,16,-69.14,D
2016,NY,17,-59.53,D
2016,NY,18,-9.35,D
2016,NY,19,3.05,R
2016,NY,20,-31.61,D
2016,NY,21,26.55,R
2016,NY,22,3.56,R
2016,NY,23,10.25,R
2016,NY,24,12.61,R
2016,NY,25,-16.3,D
2016,NY,26,-44.52,D
2016,NY,27,19.09,R
2016,OH,01,18.43,R
2016,OH,02,32.18,R
2016,OH,03,-37.15,D
2016,OH,04,35.98,R
2016,OH,05,41.8,R
2016,OH,06,41.35,R
2016,OH,07,35.08,R
2016,OH,08,41.79,R
2016,OH,09,-37.37,D
2016,OH,10,31.41,R
2016,OH,11,-60.51,D
2016,OH,12,36.72,R
2016,OH,13,-35.46,D
2016,OH,14,25.2,R
2016,OH,15,32.33,R
2016,OH,16,30.66,R
2016,OK,02,47.4,R
2016,OK,03,56.58,R
2016,OK,04,43.55,R
2016,OK,05,20.28,R
2016,OR,01,-22.65,D
2016,OR,02,43.68,R
2016,OR,03,-71.84,D
2016,OR,04,-15.82,D
2016,OR,05,-10.47,D
2016,PA,01,-64.4,D
2016,PA,02,-80.35,D
2016,PA,03,100.0,R
2016,PA,04,32.11,R
2016,PA,05,34.33,R
2016,PA,06,14.48,R
2016,PA,07,18.93,R
2016,PA,08,8.85,R
2016,PA,09,26.68,R
2016,PA,10,40.34,R
2016,PA,11,27.34,R
2016,PA,12,23.52,R
2016,PA,13,-100.0,D
2016,PA,14,-48.73,D
2016,PA,15,20.37,R
2016,PA,16,10.86,R
2016,PA,17,-7.61,D
2016,PA,18,100.0,R
2016,RI,01,-29.41,D
2016,RI,02,-27.41,D
2016,SC,01,24.56,R
2016,SC,02,25.72,R
2016,SC,03,45.78,R
2016,SC,04,36.18,R
2016,SC,05,20.47,R
2016,SC,06,-42.48,D
2016,SC,07,25.22,R
2016,SD,01,28.21,R
2016,TN,01,62.95,R
2016,TN,02,51.29,R
2016,TN,03,37.55,R
2016,TN,04,30.07,R
2016,TN,05,-25.11,D
2016,TN,06,49.29,R
2016,TN,07,48.71,R
2016,TN,08,43.67,R
2016,TN,09,-59.88,D
2016,TX,01,49.76,R
2016,TX,02,24.61,R
2016,TX,03,26.63,R
2016,TX,04,87.99,R
2016,TX,05,80.61,R
2016,TX,06,19.31,R
2016,TX,07,12.35,R
2016,TX,08,100.0,R
2016,TX,09,-61.29,D
2016,TX,10,18.89,R
2016,TX,11,89.5,R
2016,TX,12,42.55,R
2016,TX,13,89.97,R
2016,TX,14,23.71,R
2016,TX,15,-19.63,D
2016,TX,16,-85.73,D
2016,TX,17,25.56,R
2016,TX,18,-49.85,D
2016,TX,19,86.65,R
2016,TX,20,-79.74,D
2016,TX,21,20.56,R
2016,TX,22,19.04,R
2016,TX,23,1.33,R
2016,TX,24,16.85,R
2016,TX,25,20.6,R
2016,TX,26,36.74,R
2016,TX,27,23.39,R
2016,TX,28,-34.89,D
2016,TX,29,-48.49,D
2016,TX,30,-58.94,D
2016,TX,31,21.86,R
2016,TX,32,71.07,R
2016,TX,33,-47.42,D
2016,TX,34,-25.34,D
2016,TX,35,-31.5,D
2016,TX,36,88.61,R
2016,UT,01,39.48,R
2016,UT,02,27.72,R
2016,UT,03,46.92,R
2016,UT,04,12.45,R
2016,VA,01,23.25,R
2016,VA,02,22.87,R
2016,VA,03,-33.63,D
2016,VA,04,-15.69,D
2016,VA,05,16.66,R
2016,VA,06,33.48,R
2016,VA,07,15.27,R
2016,VA,08,-41.11,D
2016,VA,09,40.27,R
2016,VA,10,5.77,R
2016,VA,11,-87.88,D
2016,VT,01,-82.51,D
2016,WA,01,-10.83,D
2016,WA,02,-28.03,D
2016,WA,03,23.51,R
2016,WA,04,100.0,R
2016,WA,05,19.28,R
2016,WA,06,-23.06,D
2016,WA,07,-100.0,D
2016,WA,08,20.39,R
2016,WA,09,-45.77,D
2016,WA,10,-17.33,D
2016,WI,01,34.74,R
2016,WI,02,-37.56,D
2016,WI,03,-98.86,D
2016,WI,04,-76.74,D
2016,WI,05,37.41,R
2016,WI,06,19.9,R
2016,WI,07,23.4,R
2016,WI,08,25.35,R
2016,WV,01,37.95,R
2016,WV,02,16.36,R
2016,WV,03,43.91,R
2016,WY,01,31.19,R
2018,AK,01,6.58,R
2018,AL,01,26.38,R
2018,AL,02,22.96,R
2018,AL,03,27.5,R
2018,AL,04,59.65,R
2018,AL,05,22.13,R
2018,AL,06,38.41,R
2018,AL,07,-97.8,D
2018,AR,01,40.17,R
2018,AR,02,6.31,R
2018,AR,03,32.13,R
2018,AR,04,35.51,R
2018,AZ,01,-7.69,D
2018,AZ,02,-9.49,D
2018,AZ,03,-27.73,D
2018,AZ,04,37.66,R
2018,AZ,05,18.85,R
2018,AZ,06,10.39,R
2018,AZ,07,-85.61,D
2018,AZ,08,10.93,R
2018,AZ,09,-22.17,D
2018,CA,01,9.77,R
2018,CA,02,-54.02,D
2018,CA,03,-16.15,D
2018,CA,04,8.26,R
2018,CA,05,-78.87,D
2018,CA,06,-100.0,D
2018,CA,07,-10.09,D
2018,CA,08,100.0,R
2018,CA,09,-12.98,D
2018,CA,10,-4.5,D
2018,CA,11,-48.26,D
2018,CA,12,-73.65,D
2018,CA,13,-88.38,D
2018,CA,14,-58.45,D
2018,CA,15,-45.94,D
2018,CA,16,-15.09,D
2018,CA,17,-50.69,D
2018,CA,18,-48.98,D
2018,CA,19,-47.51,D
2018,CA,20,-81.37,D
2018,CA,21,-0.76,D
2018,CA,22,5.44,R
2018,CA,23,27.43,R
2018,CA,24,-17.11,D
2018,CA,25,-8.73,D
2018,CA,26,-23.88,D
2018,CA,27,-100.0,D
2018,CA,28,-56.74,D
2018,CA,29,-61.22,D
2018,CA,30,-46.8,D
2018,CA,31,-17.49,D
2018,CA,32,-37.56,D
2018,CA,33,-40.06,D
2018,CA,34,-72.54,D
2018,CA,35,-38.8,D
2018,CA,36,-18.03,D
2018,CA,37,-78.15,D
2018,CA,38,-37.7,D
2018,CA,39,-3.11,D
2018,CA,40,-77.35,D
2018,CA,41,-30.2,D
2018,CA,42,13.0,R
2018,CA,43,-55.34,D
2018,CA,44,-100.0,D
2018,CA,45,-4.1,D
2018,CA,46,-38.29,D
2018,CA,47,-29.71,D
2018,CA,48,-7.1,D
2018,CA,49,-12.84,D
2018,CA,50,3.43,R
2018,CA,51,-42.4,D
2018,CA,52,-27.69,D
2018,CA,53,-38.15,D
2018,CO,01,-50.76,D
2018,CO,02,-26.63,D
2018,CO,03,7.97,R
2018,CO,04,21.24,R
2018,CO,05,17.71,R
2018,CO,06,-11.23,D
2018,CO,07,-25.0,D
2018,CT,01,-25.58,D
2018,CT,02,-22.54,D
2018,CT,03,-24.99,D
2018,CT,04,-23.78,D
2018,CT,05,-10.25,D
2018,DE,01,-28.82,D
2018,FL,01,34.12,R
2018,FL,02,34.88,R
2018,FL,03,15.25,R
2018,FL,04,32.81,R
2018,FL,05,-33.56,D
2018,FL,06,12.63,R
2018,FL,07,-15.38,D
2018,FL,08,21.0,R
2018,FL,09,-16.04,D
2018,FL,11,30.3,R
2018,FL,12,18.43,R
2018,FL,13,-15.29,D
2018,FL,15,6.04,R
2018,FL,16,9.12,R
2018,FL,17,24.52,R
2018,FL,18,8.6,R
2018,FL,19,24.55,R
2018,FL,20,-99.92,D
2018,FL,22,-24.05,D
2018,FL,23,-22.49,D
2018,FL,25,20.91,R
2018,FL,26,-1.75,D
2018,FL,27,-6.0,D
2018,GA,01,15.48,R
2018,GA,02,-19.3,D
2018,GA,03,31.05,R
2018,GA,04,-57.69,D
2018,GA,05,-100.0,D
2018,GA,06,-1.03,D
2018,GA,07,0.15,R
2018,GA,08,99.72,R
2018,GA,09,59.01,R
2018,GA,10,25.78,R
2018,GA,11,23.58,R
2018,GA,12,18.96,R
2018,GA,13,-52.35,D
2018,GA,14,53.0,R
2018,HI,01,-48.08,D
2018,HI,02,-52.38,D
2018,IA,01,-5.06,D
2018,IA,02,-12.19,D
2018,IA,03,-2.16,D
2018,IA,04,3.33,R
2018,ID,01,31.99,R
2018,ID,02,21.34,R
2018,IL,01,-53.74,D
2018,IL,02,-62.11,D
2018,IL,03,-47.09,D
2018,IL,04,-73.17,D
2018,IL,05,-53.33,D
2018,IL,06,-7.15,D
2018,IL,07,-75.23,D
2018,IL,08,-31.95,D
2018,IL,09,-46.97,D
2018,IL,10,-31.18,D
2018,IL,11,-27.68,D
2018,IL,12,6.18,R
2018,IL,13,0.76,R
2018,IL,14,-5.0,D
2018,IL,15,41.86,R
2018,IL,16,18.25,R
2018,IL,17,-24.19,D
2018,IL,18,34.47,R
2018,IN,01,-30.19,D
2018,IN,02,9.67,R
2018,IN,03,29.45,R
2018,IN,04,28.12,R
2018,IN,05,13.52,R
2018,IN,06,30.96,R
2018,IN,07,-29.73,D
2018,IN,08,28.86,R
2018,IN,09,12.96,R
2018,KS,01,36.29,R
2018,KS,02,0.85,R
2018,KS,03,-9.66,D
2018,KS,04,18.87,R
2018,KY,01,37.18,R
2018,KY,02,35.65,R
2018,KY,03,-25.5,D
2018,KY,04,27.66,R
2018,KY,05,57.89,R
2018,KY,06,3.21,R
2018,MA,01,-77.0,D
2018,MA,02,-33.41,D
2018,MA,03,-27.82,D
2018,MA,04,-76.15,D
2018,MA,05,-49.84,D
2018,MA,06,-32.84,D
2018,MA,07,-86.84,D
2018,MA,08,-79.16,D
2018,MA,09,-18.37,D
2018,MD,01,21.89,R
2018,MD,02,-35.3,D
2018,MD,03,-40.85,D
2018,MD,04,-58.2,D
2018,MD,05,-43.21,D
2018,MD,06,-20.98,D
2018,MD,07,-55.18,D
2018,MD,08,-37.94,D
2018,ME,01,-25.72,D
2018,ME,02,-0.23,D
2018,MI,01,12.63,R
2018,MI,02,12.35,R
2018,MI,03,11.24,R
2018,MI,04,25.25,R
2018,MI,05,-23.6,D
2018,MI,06,4.55,R
2018,MI,07,7.59,R
2018,MI,08,-3.83,D
2018,MI,09,-22.86,D
2018,MI,10,25.32,R
2018,MI,11,-6.68,D
2018,MI,12,-39.19,D
2018,MI,13,-84.24,D
2018,MI,14,-63.56,D
2018,MN,01,0.45,R
2018,MN,02,-5.51,D
2018,MN,03,-11.42,D
2018,MN,04,-36.25,D
2018,MN,05,-56.29,D
2018,MN,06,22.36,R
2018,MN,07,-4.26,D
2018,MN,08,5.54,R
2018,MO,01,-63.39,D
2018,MO,02,3.95,R
2018,MO,03,32.24,R
2018,MO,04,32.11,R
2018,MO,05,-26.06,D
2018,MO,06,33.44,R
2018,MO,07,36.14,R
2018,MO,08,48.37,R
2018,MS,01,34.52,R
2018,MS,02,-71.79,D
2018,MS,03,25.59,R
2018,MS,04,37.48,R
2018,MT,01,4.63,R
2018,NC,01,-39.7,D
2018,NC,02,5.46,R
2018,NC,03,100.0,R
2018,NC,04,-48.33,D
2018,NC,05,14.07,R
2018,NC,06,13.03,R
2018,NC,07,12.74,R
2018,NC,08,10.68,R
2018,NC,09,0.32,R
2018,NC,10,18.59,R
2018,NC,11,20.46,R
2018,NC,12,-46.15,D
2018,NC,13,6.0,R
2018,ND,01,24.63,R
2018,NE,01,20.72,R
2018,NE,02,1.99,R
2018,NE,03,53.44,R
2018,NH,01,-8.55,D
2018,NH,02,-13.36,D
2018,NJ,01,-31.13,D
2018,NJ,02,-7.67,D
2018,NJ,03,-1.29,D
2018,NJ,04,12.33,R
2018,NJ,05,-13.68,D
2018,NJ,06,-27.27,D
2018,NJ,07,-5.02,D
2018,NJ,08,-59.4,D
2018,NJ,09,-41.4,D
2018,NJ,10,-77.47,D
2018,NJ,11,-14.64,D
2018,NJ,12,-37.36,D
2018,NM,01,-22.81,D
2018,NM,02,-1.87,D
2018,NM,03,-32.17,D
2018,NV,01,-35.3,D
2018,NV,02,16.46,R
2018,NV,03,-9.06,D
2018,NV,04,-8.18,D
2018,NY,01,-0.97,D
2018,NY,02,1.53,R
2018,NY,03,-18.75,D
2018,NY,04,-24.86,D
2018,NY,05,-86.14,D
2018,NY,06,-69.74,D
2018,NY,07,-81.37,D
2018,NY,08,-83.44,D
2018,NY,09,-71.48,D
2018,NY,10,-59.39,D
2018,NY,11,-8.41,D
2018,NY,12,-68.46,D
2018,NY,13,-82.05,D
2018,NY,14,-62.29,D
2018,NY,15,-87.7,D
2018,NY,16,-76.35,D
2018,NY,17,-62.17,D
2018,NY,18,-11.49,D
2018,NY,19,-7.93,D
2018,NY,20,-26.08,D
2018,NY,21,9.63,R
2018,NY,22,-2.3,D
2018,NY,23,5.62,R
2018,NY,24,-0.89,D
2018,NY,25,-20.55,D
2018,NY,26,-39.39,D
2018,NY,27,-4.66,D
2018,OH,01,4.42,R
2018,OH,02,16.36,R
2018,OH,03,-47.24,D
2018,OH,04,30.53,R
2018,OH,05,27.12,R
2018,OH,06,38.5,R
2018,OH,07,17.49,R
2018,OH,08,33.15,R
2018,OH,09,-35.59,D
2018,OH,10,13.76,R
2018,OH,11,-64.49,D
2018,OH,12,4.22,R
2018,OH,13,-21.99,D
2018,OH,14,10.5,R
2018,OH,15,18.63,R
2018,OH,16,13.46,R
2018,OK,01,18.6,R
2018,OK,02,34.92,R
2018,OK,03,47.75,R
2018,OK,04,30.06,R
2018,OK,05,-1.4,D
2018,OR,01,-31.59,D
2018,OR,02,16.9,R
2018,OR,03,-52.78,D
2018,OR,04,-15.1,D
2018,OR,05,-13.2,D
2018,PA,01,2.52,R
2018,PA,02,-58.03,D
2018,PA,03,-86.76,D
2018,PA,04,-27.04,D
2018,PA,05,-30.38,D
2018,PA,06,-17.75,D
2018,PA,07,-10.02,D
2018,PA,08,-9.28,D
2018,PA,09,19.49,R
2018,PA,10,2.64,R
2018,PA,11,17.95,R
2018,PA,12,32.08,R
2018,PA,13,40.98,R
2018,PA,14,15.81,R
2018,PA,15,35.68,R
2018,PA,16,4.28,R
2018,PA,17,-12.51,D
2018,PA,18,-100.0,D
2018,RI,01,-33.62,D
2018,RI,02,-27.21,D
2018,SC,01,-1.39,D
2018,SC,02,13.78,R
2018,SC,03,36.82,R
2018,SC,04,23.01,R
2018,SC,05,15.54,R
2018,SC,06,-41.89,D
2018,SC,07,19.25,R
2018,SD,01,24.31,R
2018,TN,01,56.04,R
2018,TN,02,32.88,R
2018,TN,03,29.21,R
2018,TN,04,29.79,R
2018,TN,05,-35.69,D
2018,TN,06,41.18,R
2018,TN,07,34.75,R
2018,TN,08,37.56,R
2018,TN,09,-60.75,D
2018,TX,01,45.94,R
2018,TX,02,7.29,R
2018,TX,03,10.02,R
2018,TX,04,52.67,R
2018,TX,05,24.8,R
2018,TX,06,7.66,R
2018,TX,07,-5.06,D
2018,TX,08,48.57,R
2018,TX,09,-89.06,D
2018,TX,10,4.27,R
2018,TX,11,61.7,R
2018,TX,12,30.38,R
2018,TX,13,64.62,R
2018,TX,14,19.93,R
2018,TX,15,-20.92,D
2018,TX,16,-41.44,D
2018,TX,17,15.49,R
2018,TX,18,-54.43,D
2018,TX,19,50.45,R
2018,TX,20,-80.85,D
2018,TX,21,2.61,R
2018,TX,22,4.91,R
2018,TX,23,0.44,R
2018,TX,24,3.07,R
2018,TX,25,8.75,R
2018,TX,26,20.36,R
2018,TX,27,23.71,R
2018,TX,28,-84.39,D
2018,TX,29,-51.14,D
2018,TX,30,-91.05,D
2018,TX,31,2.91,R
2018,TX,32,-6.52,D
2018,TX,33,-54.26,D
2018,TX,34,-19.98,D
2018,TX,35,-45.2,D
2018,TX,36,45.12,R
2018,UT,01,36.72,R
2018,UT,02,17.2,R
2018,UT,03,40.24,R
2018,UT,04,-0.26,D
2018,VA,01,10.47,R
2018,VA,02,-2.24,D
2018,VA,03,-91.22,D
2018,VA,04,-26.66,D
2018,VA,05,6.53,R
2018,VA,06,19.48,R
2018,VA,07,-1.94,D
2018,VA,08,-52.42,D
2018,VA,09,30.41,R
2018,VA,10,-12.38,D
2018,VA,11,-44.17,D
2018,VT,01,-42.35,D
2018,WA,01,-18.54,D
2018,WA,02,-71.29,D
2018,WA,03,5.34,R
2018,WA,04,25.64,R
2018,WA,05,9.52,R
2018,WA,06,-27.77,D
2018,WA,07,-67.12,D
2018,WA,08,-4.83,D
2018,WA,09,-100.0,D
2018,WA,10,-23.09,D
2018,WI,01,12.29,R
2018,WI,02,-97.42,D
2018,WI,03,-19.34,D
2018,WI,04,-53.97,D
2018,WI,05,23.95,R
2018,WI,06,11.01,R
2018,WI,07,21.61,R
2018,WI,08,27.42,R
2018,WV,01,29.15,R
2018,WV,02,10.98,R
2018,WV,03,12.75,R
2018,WY,01,33.16,R
2020,AK,01,9.14,R
2020,AL,01,28.83,R
2020,AL,02,30.54,R
2020,AL,03,35.0,R
2020,AL,04,64.56,R
2020,AL,05,95.81,R
2020,AL,06,97.13,R
2020,AL,07,-97.16,D
2020,AR,01,100.0,R
2020,AR,02,10.73,R
2020,AR,03,32.5,R
2020,AR,04,42.13,R
2020,AZ,01,-3.22,D
2020,AZ,02,-10.23,D
2020,AZ,03,-29.15,D
2020,AZ,04,39.52,R
2020,AZ,05,17.78,R
2020,AZ,06,4.35,R
2020,AZ,07,-53.41,D
2020,AZ,08,19.13,R
2020,AZ,09,-23.25,D
2020,CA,01,13.99,R
2020,CA,02,-51.48,D
2020,CA,03,-9.35,D
2020,CA,04,11.89,R
2020,CA,05,-52.18,D
2020,CA,06,-46.69,D
2020,CA,07,-13.25,D
2020,CA,08,12.12,R
2020,CA,09,-15.17,D
2020,CA,10,-10.33,D
2020,CA,11,-45.99,D
2020,CA,12,-100.0,D
2020,CA,13,-80.73,D
2020,CA,14,-58.57,D
2020,CA,15,-41.81,D
2020,CA,16,-18.76,D
2020,CA,17,-42.69,D
2020,CA,18,-100.0,D
2020,CA,19,-43.36,D
2020,CA,20,-53.55,D
2020,CA,21,0.89,R
2020,CA,22,8.45,R
2020,CA,23,24.28,R
2020,CA,24,-17.33,D
2020,CA,25,0.1,R
2020,CA,26,-21.17,D
2020,CA,27,-39.55,D
2020,CA,28,-45.31,D
2020,CA,29,-100.0,D
2020,CA,30,-38.97,D
2020,CA,31,-22.58,D
2020,CA,32,-33.16,D
2020,CA,33,-35.16,D
2020,CA,34,-100.0,D
2020,CA,35,-38.66,D
2020,CA,36,-20.68,D
2020,CA,37,-71.88,D
2020,CA,38,-100.0,D
2020,CA,39,1.2,R
2020,CA,40,-45.48,D
2020,CA,41,-28.06,D
2020,CA,42,14.26,R
2020,CA,43,-43.37,D
2020,CA,44,-100.0,D
2020,CA,45,-6.93,D
2020,CA,46,-37.51,D
2020,CA,47,-26.54,D
2020,CA,48,2.12,R
2020,CA,49,-6.26,D
2020,CA,50,7.91,R
2020,CA,51,-36.61,D
2020,CA,52,-23.15,D
2020,CA,53,-100.0,D
2020,CO,01,-50.12,D
2020,CO,02,-26.06,D
2020,CO,03,6.18,R
2020,CO,04,23.5,R
2020,CO,05,20.22,R
2020,CO,06,-17.13,D
2020,CO,07,-21.54,D
2020,CT,01,-26.03,D
2020,CT,02,-18.22,D
2020,CT,03,-18.11,D
2020,CT,04,-26.01,D
2020,CT,05,-9.1,D
2020,DE,01,-17.41,D
2020,FL,01,30.6,R
2020,FL,02,97.86,R
2020,FL,03,14.28,R
2020,FL,04,22.2,R
2020,FL,05,-30.26,D
2020,FL,06,21.26,R
2020,FL,07,-12.1,D
2020,FL,08,22.71,R
2020,FL,09,-12.06,D
2020,FL,10,-27.24,D
2020,FL,11,33.44,R
2020,FL,12,25.76,R
2020,FL,13,-6.08,D
2020,FL,14,-20.52,D
2020,FL,15,10.77,R
2020,FL,16,11.0,R
2020,FL,17,30.56,R
2020,FL,18,14.81,R
2020,FL,19,22.56,R
2020,FL,20,-57.35,D
2020,FL,21,-19.92,D
2020,FL,22,-17.2,D
2020,FL,23,-16.4,D
2020,FL,24,-55.15,D
2020,FL,26,3.45,R
2020,FL,27,2.74,R
2020,GA,01,16.7,R
2020,GA,02,-18.23,D
2020,GA,03,30.09,R
2020,GA,04,-60.15,D
2020,GA,05,-70.3,D
2020,GA,06,-9.18,D
2020,GA,07,-2.78,D
2020,GA,08,29.04,R
2020,GA,09,57.16,R
2020,GA,10,24.62,R
2020,GA,11,20.85,R
2020,GA,12,16.76,R
2020,GA,13,-54.79,D
2020,GA,14,49.42,R
2020,HI,01,-39.54,D
2020,HI,02,-29.52,D
2020,IA,01,2.53,R
2020,IA,02,0.0,R
2020,IA,03,-1.35,D
2020,IA,04,23.07,R
2020,ID,01,39.11,R
2020,ID,02,32.33,R
2020,IL,01,-47.65,D
2020,IL,02,-57.63,D
2020,IL,03,-12.76,D
2020,IL,04,-68.11,D
2020,IL,05,-44.14,D
2020,IL,06,-7.38,D
2020,IL,07,-67.07,D
2020,IL,08,-73.16,D
2020,IL,09,-41.96,D
2020,IL,10,-27.76,D
2020,IL,11,-26.6,D
2020,IL,12,20.86,R
2020,IL,13,8.93,R
2020,IL,14,-1.34,D
2020,IL,15,46.89,R
2020,IL,16,29.43,R
2020,IL,17,-4.05,D
2020,IL,18,40.82,R
2020,IN,01,-16.19,D
2020,IN,02,22.99,R
2020,IN,03,35.68,R
2020,IN,04,33.25,R
2020,IN,05,4.08,R
2020,IN,06,40.89,R
2020,IN,07,-24.87,D
2020,IN,08,37.1,R
2020,IN,09,27.71,R
2020,KS,01,42.32,R
2020,KS,02,14.51,R
2020,KS,03,-10.06,D
2020,KS,04,27.3,R
2020,KY,01,49.99,R
2020,KY,02,44.7,R
2020,KY,03,-25.33,D
2020,KY,04,34.17,R
2020,KY,05,68.42,R
2020,KY,06,16.37,R
2020,MA,01,-73.88,D
2020,MA,02,-29.85,D
2020,MA,03,-73.9,D
2020,MA,04,-20.86,D
2020,MA,05,-46.71,D
2020,MA,06,-29.98,D
2020,MA,07,-81.8,D
2020,MA,08,-71.72,D
2020,MA,09,-23.97,D
2020,MD,01,27.06,R
2020,MD,02,-35.68,D
2020,MD,03,-39.72,D
2020,MD,04,-59.36,D
2020,MD,05,-37.78,D
2020,MD,06,-19.63,D
2020,MD,07,-43.58,D
2020,MD,08,-36.65,D
2020,ME,01,-23.66,D
2020,ME,02,-5.98,D
2020,MI,01,24.81,R
2020,MI,02,20.98,R
2020,MI,03,5.92,R
2020,MI,04,32.64,R
2020,MI,05,-12.69,D
2020,MI,06,15.68,R
2020,MI,07,17.5,R
2020,MI,08,-3.59,D
2020,MI,09,-19.3,D
2020,MI,10,32.56,R
2020,MI,11,-2.38,D
2020,MI,12,-35.76,D
2020,MI,13,-59.43,D
2020,MI,14,-60.97,D
2020,MN,01,3.08,R
2020,MN,02,-2.26,D
2020,MN,03,-11.28,D
2020,MN,04,-34.2,D
2020,MN,05,-38.43,D
2020,MN,06,31.54,R
2020,MN,07,13.54,R
2020,MN,08,19.2,R
2020,MO,01,-59.82,D
2020,MO,02,6.37,R
2020,MO,03,40.94,R
2020,MO,04,37.93,R
2020,MO,05,-20.22,D
2020,MO,06,36.23,R
2020,MO,07,42.3,R
2020,MO,08,55.49,R
2020,MS,01,37.49,R
2020,MS,02,-32.03,D
2020,MS,03,29.34,R
2020,MS,04,100.0,R
2020,MT,01,12.77,R
2020,NC,01,-8.35,D
2020,NC,02,-28.13,D
2020,NC,03,26.77,R
2020,NC,04,-34.66,D
2020,NC,05,35.82,R
2020,NC,06,-24.55,D
2020,NC,07,20.65,R
2020,NC,08,6.57,R
2020,NC,09,11.18,R
2020,NC,10,37.82,R
2020,NC,11,12.16,R
2020,NC,12,-100.0,D
2020,NC,13,36.36,R
2020,ND,01,41.41,R
2020,NE,01,21.85,R
2020,NE,02,4.56,R
2020,NE,03,60.84,R
2020,NH,01,-5.1,D
2020,NH,02,-10.2,D
2020,NJ,01,-24.96,D
2020,NJ,02,5.76,R
2020,NJ,03,-7.76,D
2020,NJ,04,21.6,R
2020,NJ,05,-7.52,D
2020,NJ,06,-22.33,D
2020,NJ,07,-1.22,D
2020,NJ,08,-49.45,D
2020,NJ,09,-33.94,D
2020,NJ,10,-69.39,D
2020,NJ,11,-6.61,D
2020,NJ,12,-33.06,D
2020,NM,01,-16.38,D
2020,NM,02,7.45,R
2020,NM,03,-17.36,D
2020,NV,01,-28.39,D
2020,NV,02,15.76,R
2020,NV,03,-2.98,D
2020,NV,04,-4.86,D
2020,NY,01,7.03,R
2020,NY,02,3.74,R
2020,NY,03,-12.16,D
2020,NY,04,-15.64,D
2020,NY,05,-82.45,D
2020,NY,06,-30.63,D
2020,NY,07,-54.21,D
2020,NY,08,-58.79,D
2020,NY,09,-54.16,D
2020,NY,10,-41.56,D
2020,NY,11,2.92,R
2020,NY,12,-64.28,D
2020,NY,13,-68.51,D
2020,NY,14,-44.8,D
2020,NY,15,-75.2,D
2020,NY,16,-82.11,D
2020,NY,17,-19.34,D
2020,NY,18,-11.88,D
2020,NY,19,-4.54,D
2020,NY,20,-19.83,D
2020,NY,21,14.51,R
2020,NY,22,1.35,R
2020,NY,23,14.13,R
2020,NY,24,2.38,R
2020,NY,25,-19.48,D
2020,NY,26,-32.75,D
2020,NY,27,14.06,R
2020,OH,01,7.15,R
2020,OH,02,22.17,R
2020,OH,03,-41.69,D
2020,OH,04,38.54,R
2020,OH,05,36.0,R
2020,OH,06,48.83,R
2020,OH,07,38.32,R
2020,OH,08,37.94,R
2020,OH,09,-26.16,D
2020,OH,10,16.71,R
2020,OH,11,-60.11,D
2020,OH,12,13.47,R
2020,OH,13,-7.55,D
2020,OH,14,20.2,R
2020,OH,15,26.85,R
2020,OH,16,26.38,R
2020,OK,01,31.02,R
2020,OK,02,53.04,R
2020,OK,03,56.98,R
2020,OK,04,39.01,R
2020,OK,05,4.12,R
2020,OR,01,-29.39,D
2020,OR,02,22.94,R
2020,OR,03,-49.52,D
2020,OR,04,-5.32,D
2020,OR,05,-6.74,D
2020,PA,01,13.12,R
2020,PA,02,-45.07,D
2020,PA,03,-82.06,D
2020,PA,04,-19.05,D
2020,PA,05,-29.39,D
